STATE,ST_CASE,PER_NO,PBPTYPE,PBAGE,PBSEX,PBCWALK,PBSWALK,PBSZONE,BIKECTYPE,BIKELOC,BIKEPOS,BIKEDIR,BIKECGP,YEAR,STATENAME,PBPTYPENAME,PBAGENAME,PBSEXNAME,PBCWALKNAME,PBSWALKNAME,PBSZONENAME,BIKECTYPENAME,BIKELOCNAME,BIKEPOSNAME,BIKEDIRNAME,BIKECGPNAME
6,61698,1,6,45,1,0,1,0,239,2,2,1,230,2016,California,Bicyclist,45 Years,Male,None Noted,Yes,None Noted,Motorist Overtaking - Other/ Unknown,Intersection-Related,Bicycle Lane / Paved Shoulder / Parking Lane,With Traffic,Motorist Overtaking Bicyclist
6,61723,1,6,68,1,0,0,0,280,3,2,1,290,2016,California,Bicyclist,68 Years,Male,None Noted,None Noted,None Noted,Parallel Paths - Other / Unknown,Not At Intersection,Bicycle Lane / Paved Shoulder / Parking Lane,With Traffic,Parallel Paths - Other Circumstances
6,61731,1,6,41,1,0,0,0,800,3,1,1,850,2016,California,Bicyclist,41 Years,Male,None Noted,None Noted,None Noted,Unusual Circumstances,Not At Intersection,Travel Lane,With Traffic,Other / Unusual Circumstances
6,61757,1,6,47,1,0,0,0,239,3,1,1,230,2016,California,Bicyclist,47 Years,Male,None Noted,None Noted,None Noted,Motorist Overtaking - Other/ Unknown,Not At Intersection,Travel Lane,With Traffic,Motorist Overtaking Bicyclist
6,61757,2,6,48,2,0,0,0,239,3,1,1,230,2016,California,Bicyclist,48 Years,Female,None Noted,None Noted,None Noted,Motorist Overtaking - Other/ Unknown,Not At Intersection,Travel Lane,With Traffic,Motorist Overtaking Bicyclist
6,61834,1,6,64,1,0,0,0,231,3,1,1,230,2016,California,Bicyclist,64 Years,Male,None Noted,None Noted,None Noted,Motorist Overtaking - Undetected Bicyclist,Not At Intersection,Travel Lane,With Traffic,Motorist Overtaking Bicyclist
6,61947,1,6,25,1,0,0,0,224,3,1,2,225,2016,California,Bicyclist,25 Years,Male,None Noted,None Noted,None Noted,Bicyclist Right Turn - Opposite Direction,Not At Intersection,Travel Lane,Facing Traffic,Bicyclist Right Turn / Merge
6,61957,1,6,47,1,0,0,0,255,3,1,1,258,2016,California,Bicyclist,47 Years,Male,None Noted,None Noted,None Noted,Wrong-Way / Wrong-Side - Motorist,Not At Intersection,Travel Lane,With Traffic,Wrong-Way / Wrong-Side
6,62098,1,6,53,2,1,1,0,144,1,1,1,145,2016,California,Bicyclist,53 Years,Female,Yes,Yes,None Noted,Bicyclist Ride Through - Sign-Controlled Intersection,At Intersection,Travel Lane,With Traffic,Bicyclist Failed to Yield - Sign-Controlled Intersection
6,62108,1,6,71,1,0,1,0,800,3,2,1,850,2016,California,Bicyclist,71 Years,Male,None Noted,Yes,None Noted,Unusual Circumstances,Not At Intersection,Bicycle Lane / Paved Shoulder / Parking Lane,With Traffic,Other / Unusual Circumstances
6,62118,1,6,35,1,0,0,0,239,3,1,1,230,2016,California,Bicyclist,35 Years,Male,None Noted,None Noted,None Noted,Motorist Overtaking - Other/ Unknown,Not At Intersection,Travel Lane,With Traffic,Motorist Overtaking Bicyclist
6,62188,1,6,32,1,0,0,0,970,3,1,1,990,2016,California,Bicyclist,32 Years,Male,None Noted,None Noted,None Noted,Unknown Approach Paths,Not At Intersection,Travel Lane,With Traffic,Other / Unknown - Insufficient Details
6,62323,1,6,45,1,0,1,0,318,3,1,3,310,2016,California,Bicyclist,45 Years,Male,None Noted,Yes,None Noted,Bicyclist Ride Out - Other Midblock,Not At Intersection,Travel Lane,Not applicable,Bicyclist Failed to Yield - Midblock
6,62324,1,6,27,1,0,0,0,250,3,1,2,258,2016,California,Bicyclist,27 Years,Male,None Noted,None Noted,None Noted,Wrong-Way / Wrong-Side - Bicyclist,Not At Intersection,Travel Lane,Facing Traffic,Wrong-Way / Wrong-Side
6,62324,2,6,23,2,0,0,0,250,3,1,2,258,2016,California,Bicyclist,23 Years,Female,None Noted,None Noted,None Noted,Wrong-Way / Wrong-Side - Bicyclist,Not At Intersection,Travel Lane,Facing Traffic,Wrong-Way / Wrong-Side
6,62329,1,6,45,1,0,1,0,232,3,1,1,230,2016,California,Bicyclist,45 Years,Male,None Noted,Yes,None Noted,Motorist Overtaking - Misjudged Space,Not At Intersection,Travel Lane,With Traffic,Motorist Overtaking Bicyclist
6,62368,1,6,36,1,1,1,0,212,1,3,1,210,2016,California,Bicyclist,36 Years,Male,Yes,Yes,None Noted,Motorist Left Turn- Opposite Direction,At Intersection,Sidewalk  / Crosswalk / Driveway Access,With Traffic,Motorist Left Turn / Merge
6,62385,1,6,65,1,0,1,0,212,1,1,1,210,2016,California,Bicyclist,65 Years,Male,None Noted,Yes,None Noted,Motorist Left Turn- Opposite Direction,At Intersection,Travel Lane,With Traffic,Motorist Left Turn / Merge
6,62412,1,6,58,1,0,1,0,180,2,1,1,190,2016,California,Bicyclist,58 Years,Male,None Noted,Yes,None Noted,Crossing Paths - Intersection - Other / Unknown Control,Intersection-Related,Travel Lane,With Traffic,Crossing Paths - Other Circumstances
6,62414,1,6,28,1,1,1,0,111,1,1,1,110,2016,California,Bicyclist,28 Years,Male,Yes,Yes,None Noted,Motorist Turning Error - Left turn,At Intersection,Travel Lane,With Traffic,Loss of Control / Turning Error
6,62415,1,6,65,1,0,1,0,318,3,1,1,310,2016,California,Bicyclist,65 Years,Male,None Noted,Yes,None Noted,Bicyclist Ride Out - Other Midblock,Not At Intersection,Travel Lane,With Traffic,Bicyclist Failed to Yield - Midblock
6,62453,1,6,37,1,0,0,0,232,3,2,1,230,2016,California,Bicyclist,37 Years,Male,None Noted,None Noted,None Noted,Motorist Overtaking - Misjudged Space,Not At Intersection,Bicycle Lane / Paved Shoulder / Parking Lane,With Traffic,Motorist Overtaking Bicyclist
6,62454,1,6,26,1,1,1,0,380,3,3,1,190,2016,California,Bicyclist,26 Years,Male,Yes,Yes,None Noted,Crossing Paths - Midblock - Other / Unknown,Not At Intersection,Sidewalk  / Crosswalk / Driveway Access,With Traffic,Crossing Paths - Other Circumstances
6,62469,1,6,30,1,0,1,0,142,1,1,3,145,2016,California,Bicyclist,30 Years,Male,None Noted,Yes,None Noted,Bicyclist Ride Out - Sign-Controlled Intersection,At Intersection,Travel Lane,Not applicable,Bicyclist Failed to Yield - Sign-Controlled Intersection
6,62482,1,6,62,1,0,0,0,239,3,2,1,230,2016,California,Bicyclist,62 Years,Male,None Noted,None Noted,None Noted,Motorist Overtaking - Other/ Unknown,Not At Intersection,Bicycle Lane / Paved Shoulder / Parking Lane,With Traffic,Motorist Overtaking Bicyclist
6,62488,1,6,73,1,0,1,0,144,1,1,1,145,2016,California,Bicyclist,73 Years,Male,None Noted,Yes,None Noted,Bicyclist Ride Through - Sign-Controlled Intersection,At Intersection,Travel Lane,With Traffic,Bicyclist Failed to Yield - Sign-Controlled Intersection
6,62505,1,6,36,1,1,1,0,970,2,1,1,990,2016,California,Bicyclist,36 Years,Male,Yes,Yes,None Noted,Unknown Approach Paths,Intersection-Related,Travel Lane,With Traffic,Other / Unknown - Insufficient Details
6,62508,1,6,72,1,1,1,0,212,1,3,3,210,2016,California,Bicyclist,72 Years,Male,Yes,Yes,None Noted,Motorist Left Turn- Opposite Direction,At Intersection,Sidewalk  / Crosswalk / Driveway Access,Not applicable,Motorist Left Turn / Merge
6,62526,1,6,57,1,1,1,0,152,1,3,9,150,2016,California,Bicyclist,57 Years,Male,Yes,Yes,None Noted,Motorist Drive Out - Signalized Intersection,At Intersection,Sidewalk  / Crosswalk / Driveway Access,Unknown,Motorist Failed to Yield - Signalized Intersection
6,62581,1,6,19,1,0,0,0,223,3,1,1,225,2016,California,Bicyclist,19 Years,Male,None Noted,None Noted,None Noted,Bicyclist Right Turn - Same Direction,Not At Intersection,Travel Lane,With Traffic,Bicyclist Right Turn / Merge
6,62591,1,6,48,1,0,1,0,156,1,1,3,158,2016,California,Bicyclist,48 Years,Male,None Noted,Yes,None Noted,Bicyclist Failed to Clear - Trapped,At Intersection,Travel Lane,Not applicable,Bicyclist Failed to Yield - Signalized Intersection
6,62597,1,6,34,1,0,0,0,133,3,2,1,110,2016,California,Bicyclist,34 Years,Male,None Noted,None Noted,None Noted,Motorist Lost Control - Alcohol / Drug Impairment,Not At Intersection,Bicycle Lane / Paved Shoulder / Parking Lane,With Traffic,Loss of Control / Turning Error
6,62602,1,6,22,1,0,0,0,239,3,1,1,230,2016,California,Bicyclist,22 Years,Male,None Noted,None Noted,None Noted,Motorist Overtaking - Other/ Unknown,Not At Intersection,Travel Lane,With Traffic,Motorist Overtaking Bicyclist
6,62603,1,6,50,2,0,1,0,231,3,1,1,230,2016,California,Bicyclist,50 Years,Female,None Noted,Yes,None Noted,Motorist Overtaking - Undetected Bicyclist,Not At Intersection,Travel Lane,With Traffic,Motorist Overtaking Bicyclist
6,62634,1,6,49,1,0,1,0,221,3,1,1,220,2016,California,Bicyclist,49 Years,Male,None Noted,Yes,None Noted,Bicyclist Left Turn - Same Direction,Not At Intersection,Travel Lane,With Traffic,Bicyclist Left Turn / Merge
6,62650,1,6,67,2,0,1,0,222,3,1,1,220,2016,California,Bicyclist,67 Years,Female,None Noted,Yes,None Noted,Bicyclist Left Turn - Opposite Direction,Not At Intersection,Travel Lane,With Traffic,Bicyclist Left Turn / Merge
6,62667,1,6,21,1,0,0,0,142,1,1,3,145,2016,California,Bicyclist,21 Years,Male,None Noted,None Noted,None Noted,Bicyclist Ride Out - Sign-Controlled Intersection,At Intersection,Travel Lane,Not applicable,Bicyclist Failed to Yield - Sign-Controlled Intersection
6,62684,1,6,39,1,0,1,0,224,3,1,2,225,2016,California,Bicyclist,39 Years,Male,None Noted,Yes,None Noted,Bicyclist Right Turn - Opposite Direction,Not At Intersection,Travel Lane,Facing Traffic,Bicyclist Right Turn / Merge
6,62707,1,6,39,1,1,1,0,153,1,3,1,158,2016,California,Bicyclist,39 Years,Male,Yes,Yes,None Noted,Bicyclist Ride Out - Signalized Intersection,At Intersection,Sidewalk  / Crosswalk / Driveway Access,With Traffic,Bicyclist Failed to Yield - Signalized Intersection
6,62717,1,6,44,2,0,1,0,239,3,1,1,230,2016,California,Bicyclist,44 Years,Female,None Noted,Yes,None Noted,Motorist Overtaking - Other/ Unknown,Not At Intersection,Travel Lane,With Traffic,Motorist Overtaking Bicyclist
6,62723,1,6,52,1,0,1,0,380,3,1,3,190,2016,California,Bicyclist,52 Years,Male,None Noted,Yes,None Noted,Crossing Paths - Midblock - Other / Unknown,Not At Intersection,Travel Lane,Not applicable,Crossing Paths - Other Circumstances
6,62730,1,6,15,1,1,1,0,180,1,3,2,190,2016,California,Bicyclist,15 Years,Male,Yes,Yes,None Noted,Crossing Paths - Intersection - Other / Unknown Control,At Intersection,Sidewalk  / Crosswalk / Driveway Access,Facing Traffic,Crossing Paths - Other Circumstances
6,62773,1,6,60,1,0,0,0,232,3,2,1,230,2016,California,Bicyclist,60 Years,Male,None Noted,None Noted,None Noted,Motorist Overtaking - Misjudged Space,Not At Intersection,Bicycle Lane / Paved Shoulder / Parking Lane,With Traffic,Motorist Overtaking Bicyclist
6,62774,1,6,59,1,0,1,0,318,3,1,3,310,2016,California,Bicyclist,59 Years,Male,None Noted,Yes,None Noted,Bicyclist Ride Out - Other Midblock,Not At Intersection,Travel Lane,Not applicable,Bicyclist Failed to Yield - Midblock
6,62776,1,6,47,1,0,1,0,160,1,1,9,190,2016,California,Bicyclist,47 Years,Male,None Noted,Yes,None Noted,Crossing Paths - Uncontrolled Intersection,At Intersection,Travel Lane,Unknown,Crossing Paths - Other Circumstances
6,62777,1,6,44,1,0,1,0,239,3,1,1,230,2016,California,Bicyclist,44 Years,Male,None Noted,Yes,None Noted,Motorist Overtaking - Other/ Unknown,Not At Intersection,Travel Lane,With Traffic,Motorist Overtaking Bicyclist
6,62797,1,6,61,1,0,1,0,221,3,1,1,220,2016,California,Bicyclist,61 Years,Male,None Noted,Yes,None Noted,Bicyclist Left Turn - Same Direction,Not At Intersection,Travel Lane,With Traffic,Bicyclist Left Turn / Merge
6,62802,1,6,46,1,0,1,0,380,3,1,9,190,2016,California,Bicyclist,46 Years,Male,None Noted,Yes,None Noted,Crossing Paths - Midblock - Other / Unknown,Not At Intersection,Travel Lane,Unknown,Crossing Paths - Other Circumstances
6,62847,1,6,71,1,1,0,0,155,1,1,1,158,2016,California,Bicyclist,71 Years,Male,Yes,None Noted,None Noted,Bicyclist Ride Through - Signalized Intersection,At Intersection,Travel Lane,With Traffic,Bicyclist Failed to Yield - Signalized Intersection
6,62887,1,6,47,1,0,0,0,280,3,2,1,290,2016,California,Bicyclist,47 Years,Male,None Noted,None Noted,None Noted,Parallel Paths - Other / Unknown,Not At Intersection,Bicycle Lane / Paved Shoulder / Parking Lane,With Traffic,Parallel Paths - Other Circumstances
6,62901,1,6,56,1,1,0,0,158,1,1,1,190,2016,California,Bicyclist,56 Years,Male,Yes,None Noted,None Noted,Signalized Intersection - Other / Unknown,At Intersection,Travel Lane,With Traffic,Crossing Paths - Other Circumstances
6,62919,1,6,47,1,0,1,0,231,3,2,1,230,2016,California,Bicyclist,47 Years,Male,None Noted,Yes,None Noted,Motorist Overtaking - Undetected Bicyclist,Not At Intersection,Bicycle Lane / Paved Shoulder / Parking Lane,With Traffic,Motorist Overtaking Bicyclist
6,62937,1,6,60,1,0,0,0,221,3,1,1,220,2016,California,Bicyclist,60 Years,Male,None Noted,None Noted,None Noted,Bicyclist Left Turn - Same Direction,Not At Intersection,Travel Lane,With Traffic,Bicyclist Left Turn / Merge
6,62938,1,6,53,1,0,0,0,221,3,1,1,220,2016,California,Bicyclist,53 Years,Male,None Noted,None Noted,None Noted,Bicyclist Left Turn - Same Direction,Not At Intersection,Travel Lane,With Traffic,Bicyclist Left Turn / Merge
6,62958,1,6,57,1,0,1,1,221,1,1,1,220,2016,California,Bicyclist,57 Years,Male,None Noted,Yes,Yes,Bicyclist Left Turn - Same Direction,At Intersection,Travel Lane,With Traffic,Bicyclist Left Turn / Merge
6,62969,1,6,63,1,1,1,0,800,3,1,1,850,2016,California,Bicyclist,63 Years,Male,Yes,Yes,None Noted,Unusual Circumstances,Not At Intersection,Travel Lane,With Traffic,Other / Unusual Circumstances
6,62975,1,6,62,1,1,1,0,280,1,1,3,290,2016,California,Bicyclist,62 Years,Male,Yes,Yes,None Noted,Parallel Paths - Other / Unknown,At Intersection,Travel Lane,Not applicable,Parallel Paths - Other Circumstances
6,62978,1,6,24,1,1,1,0,155,1,1,3,158,2016,California,Bicyclist,24 Years,Male,Yes,Yes,None Noted,Bicyclist Ride Through - Signalized Intersection,At Intersection,Travel Lane,Not applicable,Bicyclist Failed to Yield - Signalized Intersection
6,62979,1,6,31,2,0,1,0,239,1,1,1,230,2016,California,Bicyclist,31 Years,Female,None Noted,Yes,None Noted,Motorist Overtaking - Other/ Unknown,At Intersection,Travel Lane,With Traffic,Motorist Overtaking Bicyclist
6,62987,1,6,34,1,0,0,0,223,1,1,1,225,2016,California,Bicyclist,34 Years,Male,None Noted,None Noted,None Noted,Bicyclist Right Turn - Same Direction,At Intersection,Travel Lane,With Traffic,Bicyclist Right Turn / Merge
6,62989,1,6,88,1,0,1,0,231,3,2,1,230,2016,California,Bicyclist,88 Years,Male,None Noted,Yes,None Noted,Motorist Overtaking - Undetected Bicyclist,Not At Intersection,Bicycle Lane / Paved Shoulder / Parking Lane,With Traffic,Motorist Overtaking Bicyclist
6,62994,1,6,52,2,1,0,0,144,1,1,2,145,2016,California,Bicyclist,52 Years,Female,Yes,None Noted,None Noted,Bicyclist Ride Through - Sign-Controlled Intersection,At Intersection,Travel Lane,Facing Traffic,Bicyclist Failed to Yield - Sign-Controlled Intersection
6,62996,1,6,82,1,0,1,0,223,3,1,1,225,2016,California,Bicyclist,82 Years,Male,None Noted,Yes,None Noted,Bicyclist Right Turn - Same Direction,Not At Intersection,Travel Lane,With Traffic,Bicyclist Right Turn / Merge
6,63012,1,6,92,1,0,1,0,221,2,1,1,220,2016,California,Bicyclist,92 Years,Male,None Noted,Yes,None Noted,Bicyclist Left Turn - Same Direction,Intersection-Related,Travel Lane,With Traffic,Bicyclist Left Turn / Merge
6,63030,1,6,14,1,0,1,0,250,3,1,2,258,2016,California,Bicyclist,14 Years,Male,None Noted,Yes,None Noted,Wrong-Way / Wrong-Side - Bicyclist,Not At Intersection,Travel Lane,Facing Traffic,Wrong-Way / Wrong-Side
6,63052,1,6,41,1,1,1,0,155,1,3,1,158,2016,California,Bicyclist,41 Years,Male,Yes,Yes,None Noted,Bicyclist Ride Through - Signalized Intersection,At Intersection,Sidewalk  / Crosswalk / Driveway Access,With Traffic,Bicyclist Failed to Yield - Signalized Intersection
6,63081,1,6,64,1,1,1,0,212,1,3,1,210,2016,California,Bicyclist,64 Years,Male,Yes,Yes,None Noted,Motorist Left Turn- Opposite Direction,At Intersection,Sidewalk  / Crosswalk / Driveway Access,With Traffic,Motorist Left Turn / Merge
6,63085,1,6,70,1,0,1,0,141,1,1,1,140,2016,California,Bicyclist,70 Years,Male,None Noted,Yes,None Noted,Motorist Drive Out - Sign-Controlled Intersection,At Intersection,Travel Lane,With Traffic,Motorist Failed to Yield - Sign-Controlled Intersection
6,63099,1,6,57,1,1,1,0,133,1,3,3,110,2016,California,Bicyclist,57 Years,Male,Yes,Yes,None Noted,Motorist Lost Control - Alcohol / Drug Impairment,At Intersection,Sidewalk  / Crosswalk / Driveway Access,Not applicable,Loss of Control / Turning Error
6,63110,1,6,14,1,1,1,0,155,1,1,2,158,2016,California,Bicyclist,14 Years,Male,Yes,Yes,None Noted,Bicyclist Ride Through - Signalized Intersection,At Intersection,Travel Lane,Facing Traffic,Bicyclist Failed to Yield - Signalized Intersection
6,63121,1,6,70,1,1,1,0,155,1,3,1,158,2016,California,Bicyclist,70 Years,Male,Yes,Yes,None Noted,Bicyclist Ride Through - Signalized Intersection,At Intersection,Sidewalk  / Crosswalk / Driveway Access,With Traffic,Bicyclist Failed to Yield - Signalized Intersection
6,63159,1,6,60,1,1,1,0,155,1,1,1,158,2016,California,Bicyclist,60 Years,Male,Yes,Yes,None Noted,Bicyclist Ride Through - Signalized Intersection,At Intersection,Travel Lane,With Traffic,Bicyclist Failed to Yield - Signalized Intersection
6,63162,1,6,41,2,0,0,0,970,3,9,9,990,2016,California,Bicyclist,41 Years,Female,None Noted,None Noted,None Noted,Unknown Approach Paths,Not At Intersection,Unknown,Unknown,Other / Unknown - Insufficient Details
6,63193,1,6,49,1,1,1,0,155,1,3,1,158,2016,California,Bicyclist,49 Years,Male,Yes,Yes,None Noted,Bicyclist Ride Through - Signalized Intersection,At Intersection,Sidewalk  / Crosswalk / Driveway Access,With Traffic,Bicyclist Failed to Yield - Signalized Intersection
6,63219,1,6,23,1,1,1,0,160,1,3,1,190,2016,California,Bicyclist,23 Years,Male,Yes,Yes,None Noted,Crossing Paths - Uncontrolled Intersection,At Intersection,Sidewalk  / Crosswalk / Driveway Access,With Traffic,Crossing Paths - Other Circumstances
6,63249,1,6,62,1,0,0,0,231,3,2,1,230,2016,California,Bicyclist,62 Years,Male,None Noted,None Noted,None Noted,Motorist Overtaking - Undetected Bicyclist,Not At Intersection,Bicycle Lane / Paved Shoulder / Parking Lane,With Traffic,Motorist Overtaking Bicyclist
6,63265,1,6,39,1,0,1,0,318,3,1,3,310,2016,California,Bicyclist,39 Years,Male,None Noted,Yes,None Noted,Bicyclist Ride Out - Other Midblock,Not At Intersection,Travel Lane,Not applicable,Bicyclist Failed to Yield - Midblock
6,63325,1,6,92,1,1,1,0,142,1,3,1,145,2016,California,Bicyclist,92 Years,Male,Yes,Yes,None Noted,Bicyclist Ride Out - Sign-Controlled Intersection,At Intersection,Sidewalk  / Crosswalk / Driveway Access,With Traffic,Bicyclist Failed to Yield - Sign-Controlled Intersection
6,63362,1,6,24,1,0,0,0,239,3,1,2,230,2016,California,Bicyclist,24 Years,Male,None Noted,None Noted,None Noted,Motorist Overtaking - Other/ Unknown,Not At Intersection,Travel Lane,Facing Traffic,Motorist Overtaking Bicyclist
6,63374,1,6,45,2,0,0,0,280,3,1,1,290,2016,California,Bicyclist,45 Years,Female,None Noted,None Noted,None Noted,Parallel Paths - Other / Unknown,Not At Intersection,Travel Lane,With Traffic,Parallel Paths - Other Circumstances
6,63380,1,6,58,1,1,1,0,180,1,3,1,190,2016,California,Bicyclist,58 Years,Male,Yes,Yes,None Noted,Crossing Paths - Intersection - Other / Unknown Control,At Intersection,Sidewalk  / Crosswalk / Driveway Access,With Traffic,Crossing Paths - Other Circumstances
6,63386,1,6,17,1,1,1,0,144,1,1,1,145,2016,California,Bicyclist,17 Years,Male,Yes,Yes,None Noted,Bicyclist Ride Through - Sign-Controlled Intersection,At Intersection,Travel Lane,With Traffic,Bicyclist Failed to Yield - Sign-Controlled Intersection
6,63394,1,6,51,1,1,1,0,222,1,1,1,220,2016,California,Bicyclist,51 Years,Male,Yes,Yes,None Noted,Bicyclist Left Turn - Opposite Direction,At Intersection,Travel Lane,With Traffic,Bicyclist Left Turn / Merge
6,63395,1,6,59,1,1,1,0,155,1,1,1,158,2016,California,Bicyclist,59 Years,Male,Yes,Yes,None Noted,Bicyclist Ride Through - Signalized Intersection,At Intersection,Travel Lane,With Traffic,Bicyclist Failed to Yield - Signalized Intersection
6,63435,1,6,70,1,1,1,0,155,1,1,2,158,2016,California,Bicyclist,70 Years,Male,Yes,Yes,None Noted,Bicyclist Ride Through - Signalized Intersection,At Intersection,Travel Lane,Facing Traffic,Bicyclist Failed to Yield - Signalized Intersection
6,63437,1,6,31,1,0,1,0,239,3,1,1,230,2016,California,Bicyclist,31 Years,Male,None Noted,Yes,None Noted,Motorist Overtaking - Other/ Unknown,Not At Intersection,Travel Lane,With Traffic,Motorist Overtaking Bicyclist
6,63470,1,6,68,1,1,1,0,212,1,3,1,210,2016,California,Bicyclist,68 Years,Male,Yes,Yes,None Noted,Motorist Left Turn- Opposite Direction,At Intersection,Sidewalk  / Crosswalk / Driveway Access,With Traffic,Motorist Left Turn / Merge
